artist_name,song_name,genres,cluster
one direction,drag me down,Pop/Rock; Pop; Romântico,1
one direction,history,Pop/Rock; Pop; Romântico,5
one direction,if i could fly,Pop/Rock; Pop; Romântico,1
one direction,moments,Pop/Rock; Pop; Romântico,2
one direction,one thing,Pop/Rock; Pop; Romântico,1
one direction,where do broken hearts go,Pop/Rock; Pop; Romântico,5
one direction,midnight memories,Pop/Rock; Pop; Romântico,5
one direction,right now,Pop/Rock; Pop; Romântico,2
one direction,happily,Pop/Rock; Pop; Romântico,1
one direction,kiss you,Pop/Rock; Pop; Romântico,5
one direction,end of the day,Pop/Rock; Pop; Romântico,5
one direction,ready to run,Pop/Rock; Pop; Romântico,2
one direction,no control,Pop/Rock; Pop; Romântico,2
one direction,best song ever,Pop/Rock; Pop; Romântico,1
one direction,act my age,Pop/Rock; Pop; Romântico,5
one direction,alive,Pop/Rock; Pop; Romântico,5
one direction,another world,Pop/Rock; Pop; Romântico,2
one direction,back for you,Pop/Rock; Pop; Romântico,1
one direction,better than words,Pop/Rock; Pop; Romântico,1
one direction,change my mind,Pop/Rock; Pop; Romântico,5
one direction,change your ticket,Pop/Rock; Pop; Romântico,1
one direction,clouds,Pop/Rock; Pop; Romântico,5
one direction,diana,Pop/Rock; Pop; Romântico,1
björk,stonemilker,Indie; Electronica; Chillout,4
björk,venus as a boy,Indie; Electronica; Chillout,4
björk,pagan poetry,Indie; Electronica; Chillout,3
björk,human behaviour,Indie; Electronica; Chillout,4
björk,all is full of love,Indie; Electronica; Chillout,4
björk,big time sensuality,Indie; Electronica; Chillout,4
björk,crystalline,Indie; Electronica; Chillout,3
björk,hidden place,Indie; Electronica; Chillout,5
björk,aurora,Indie; Electronica; Chillout,3
björk,army of me,Indie; Electronica; Chillout,4
björk,oceania,Indie; Electronica; Chillout,4
björk,the modern things,Indie; Electronica; Chillout,3
björk,crying,Indie; Electronica; Chillout,3
björk,utopia,Indie; Electronica; Chillout,4
björk,features creatures,Indie; Electronica; Chillout,3
björk,triumph of a heart,Indie; Electronica; Chillout,3
björk,possibly maybe,Indie; Electronica; Chillout,3
björk,unison,Indie; Electronica; Chillout,4
björk,5 years,Indie; Electronica; Chillout,3
björk,aeroplane,Indie; Electronica; Chillout,3
björk,all neon like,Indie; Electronica; Chillout,4
björk,an echo a stain,Indie; Electronica; Chillout,4
björk,ancestors,Indie; Electronica; Chillout,4
björk,arisen my senses,Indie; Electronica; Chillout,3
björk,atom dance,Indie; Electronica; Chillout,4
björk,bachelorette,Indie; Electronica; Chillout,0
björk,black lake,Indie; Electronica; Chillout,3
björk,blissing me,Indie; Electronica; Chillout,3
björk,body memory,Indie; Electronica; Chillout,1
björk,cetacea,Indie; Electronica; Chillout,4
the used,kenna song,Emocore; Rock; Hardcore,3
the used,empty with you,Emocore; Rock; Hardcore,5
the used,pieces mended,Emocore; Rock; Hardcore,5
the used,slit your own throat,Emocore; Rock; Hardcore,5
the used,cut up angels,Emocore; Rock; Hardcore,1
the used,take it away,Emocore; Rock; Hardcore,1
the used,funeral post,Emocore; Rock; Hardcore,5
the used,a box full of sharp objects,Emocore; Rock; Hardcore,5
the used,alone this holiday,Emocore; Rock; Hardcore,4
the used,blood meridian,Emocore; Rock; Hardcore,4
the used,blood on my hands,Emocore; Rock; Hardcore,3
the used,bloody nose,Emocore; Rock; Hardcore,2
the used,blow me,Emocore; Rock; Hardcore,1
the used,blue and yellow,Emocore; Rock; Hardcore,1
the used,born to quit,Emocore; Rock; Hardcore,5
the used,broken windows,Emocore; Rock; Hardcore,1
the used,bulimic,Emocore; Rock; Hardcore,3
the used,buried myself alive,Emocore; Rock; Hardcore,2
the used,burning down the house,Emocore; Rock; Hardcore,3
the used,cathedral bell,Emocore; Rock; Hardcore,2
the used,choke me,Emocore; Rock; Hardcore,3
the used,cold war telescreen,Emocore; Rock; Hardcore,5
the used,come undone,Emocore; Rock; Hardcore,5
the used,cry,Emocore; Rock; Hardcore,2
the used,dark days,Emocore; Rock; Hardcore,2
the used,devil beside you,Emocore; Rock; Hardcore,1
the used,disaster,Emocore; Rock; Hardcore,1
the used,earthquake,Emocore; Rock; Hardcore,2
the used,evolution,Emocore; Rock; Hardcore,4
the used,find a way,Emocore; Rock; Hardcore,3
afi,miss murder,Emocore; Punk Rock; Hardcore,5
afi,dulcería,Emocore; Punk Rock; Hardcore,3
afi,trash bat,Emocore; Punk Rock; Hardcore,3
afi,twisted tongues,Emocore; Punk Rock; Hardcore,3
afi,far too near,Emocore; Punk Rock; Hardcore,4
afi,back from the flesh,Emocore; Punk Rock; Hardcore,4
afi,the days of the phoenix,Emocore; Punk Rock; Hardcore,5
afi,escape from los angeles,Emocore; Punk Rock; Hardcore,3
afi,wild,Emocore; Punk Rock; Hardcore,4
afi,looking tragic,Emocore; Punk Rock; Hardcore,4
afi,100 words,Emocore; Punk Rock; Hardcore,1
afi,17 crimes,Emocore; Punk Rock; Hardcore,4
afi,37mm,Emocore; Punk Rock; Hardcore,2
afi,6 to 8,Emocore; Punk Rock; Hardcore,4
afi,a deep slow panic,Emocore; Punk Rock; Hardcore,6
afi,a single second,Emocore; Punk Rock; Hardcore,1
afi,a story at three,Emocore; Punk Rock; Hardcore,3
afi,above the bridge,Emocore; Punk Rock; Hardcore,3
afi,affliction,Emocore; Punk Rock; Hardcore,4
afi,anxious,Emocore; Punk Rock; Hardcore,5
afi,aurelia,Emocore; Punk Rock; Hardcore,3
afi,back into the sun,Emocore; Punk Rock; Hardcore,3
afi,beautiful thieves,Emocore; Punk Rock; Hardcore,1
afi,begging for trouble,Emocore; Punk Rock; Hardcore,4
afi,bleed black,Emocore; Punk Rock; Hardcore,3
afi,break angels,Emocore; Punk Rock; Hardcore,6
afi,carcinogen crush,Emocore; Punk Rock; Hardcore,1
afi,catch a hot one,Emocore; Punk Rock; Hardcore,3
afi,cold hands,Emocore; Punk Rock; Hardcore,5
afi,dancing through sunday,Emocore; Punk Rock; Hardcore,5
leonard cohen,hallelujah,Folk,5
leonard cohen,suzanne,Folk,1
leonard cohen,take this waltz,Folk,5
leonard cohen,closing time,Folk,5
leonard cohen,everybody knows,Folk,5
leonard cohen,you want it darker,Folk,6
leonard cohen,dance me to the end of love,Folk,6
leonard cohen,happens to the heart,Folk,5
leonard cohen,waiting for the miracle,Folk,5
leonard cohen,love itself,Folk,3
leonard cohen,nevermind,Folk,5
leonard cohen,going home,Folk,5
leonard cohen,anthem,Folk,2
leonard cohen,it seemed the better way,Folk,3
leonard cohen,moving on,Folk,3
leonard cohen,first we take manhattan,Folk,5
leonard cohen,a street,Folk,5
leonard cohen,a thousand kisses deep,Folk,3
leonard cohen,alexandra leaving,Folk,5
leonard cohen,almost like the blues,Folk,0
leonard cohen,amen,Folk,1
leonard cohen,anyhow,Folk,3
leonard cohen,avalanche,Folk,5
leonard cohen,banjo,Folk,4
leonard cohen,because of,Folk,3
leonard cohen,bird on the wire,Folk,3
leonard cohen,boogie street,Folk,3
leonard cohen,born in chains,Folk,5
leonard cohen,by the rivers dark,Folk,6
leonard cohen,choices,Folk,0
sufjan stevens,mystery of love,Indie; Folk,0
sufjan stevens,to be alone with you,Indie; Folk,3
sufjan stevens,fourth of july,Indie; Folk,5
sufjan stevens,all of me wants all of you,Indie; Folk,4
sufjan stevens,a good man is hard to find,Indie; Folk,4
sufjan stevens,a winner needs a wand,Indie; Folk,1
sufjan stevens,abraham,Indie; Folk,4
sufjan stevens,adlai stevenson,Indie; Folk,4
sufjan stevens,age of adz,Indie; Folk,5
sufjan stevens,all the trees of the field will clap their hands,Indie; Folk,3
sufjan stevens,away in a manger,Indie; Folk,4
sufjan stevens,blue bucket of gold,Indie; Folk,4
sufjan stevens,carlyle lake,Indie; Folk,4
sufjan stevens,casimir pulaski day,Indie; Folk,6
sufjan stevens,chicago,Indie; Folk,5
sufjan stevens,christmas in july,Indie; Folk,6
sufjan stevens,christmas in the room,Indie; Folk,2
sufjan stevens,city of roses,Indie; Folk,4
sufjan stevens,come thou fount of every blessing,Indie; Folk,3
sufjan stevens,death star,Indie; Folk,3
sufjan stevens,death with dignity,Indie; Folk,6
sufjan stevens,demetrius,Indie; Folk,4
sufjan stevens,drawn to the blood,Indie; Folk,3
sufjan stevens,dumb i sound,Indie; Folk,4
sufjan stevens,eugene,Indie; Folk,5
sufjan stevens,exploding whale,Indie; Folk,5
sufjan stevens,futile devices,Indie; Folk,3
sufjan stevens,gilgamesh,Indie; Folk,5
sufjan stevens,goodbye to all that,Indie; Folk,3
sufjan stevens,he woke me up again,Indie; Folk,4
van morrison,alabamy bound,Rock; Soul Music; Folk,3
van morrison,all work and no play,Rock; Soul Music; Folk,6
van morrison,and the healing has begun,Rock; Soul Music; Folk,1
van morrison,back street affair,Rock; Soul Music; Folk,3
van morrison,beside you,Rock; Soul Music; Folk,1
van morrison,big blue diamonds,Rock; Soul Music; Folk,4
van morrison,born to sing,Rock; Soul Music; Folk,4
van morrison,bright side of the road,Rock; Soul Music; Folk,3
van morrison,brown eyed girl,Rock; Soul Music; Folk,5
van morrison,caravan,Rock; Soul Music; Folk,1
van morrison,carry on regardless,Rock; Soul Music; Folk,6
van morrison,carrying a torch,Rock; Soul Music; Folk,3
van morrison,celtic new year,Rock; Soul Music; Folk,1
van morrison,cleaning windows,Rock; Soul Music; Folk,6
van morrison,close enough for jazz,Rock; Soul Music; Folk,4
van morrison,crazy love,Rock; Soul Music; Folk,3
van morrison,days like this,Rock; Soul Music; Folk,1
van morrison,dead or alive,Rock; Soul Music; Folk,5
van morrison,down the road,Rock; Soul Music; Folk,6
van morrison,end of the rainbow,Rock; Soul Music; Folk,2
van morrison,enlightenment,Rock; Soul Music; Folk,1
van morrison,evening in june,Rock; Soul Music; Folk,5
van morrison,evening shadows,Rock; Soul Music; Folk,6
van morrison,fair play,Rock; Soul Music; Folk,1
van morrison,fame,Rock; Soul Music; Folk,5
van morrison,fast train,Rock; Soul Music; Folk,2
van morrison,fire in the belly,Rock; Soul Music; Folk,5
van morrison,georgia on my mind,Rock; Soul Music; Folk,1
van morrison,get on with the show,Rock; Soul Music; Folk,6
van morrison,goldfish bowl,Rock; Soul Music; Folk,1
dropkick murphys,the boys are back,Punk Rock; Folk,6
dropkick murphys,rose tattoo,Punk Rock; Folk,1
dropkick murphys,10 years of service,Punk Rock; Folk,4
dropkick murphys,21 guitar salute,Punk Rock; Folk,3
dropkick murphys,3rd man in,Punk Rock; Folk,4
dropkick murphys,a few good men,Punk Rock; Folk,4
dropkick murphys,alcohol,Punk Rock; Folk,3
dropkick murphys,amazing grace,Punk Rock; Folk,4
dropkick murphys,as one,Punk Rock; Folk,4
dropkick murphys,barroom hero,Punk Rock; Folk,2
dropkick murphys,bastards on parade,Punk Rock; Folk,6
dropkick murphys,black velvet band,Punk Rock; Folk,6
dropkick murphys,boys on the docks,Punk Rock; Folk,6
dropkick murphys,buried alive,Punk Rock; Folk,3
dropkick murphys,burn,Punk Rock; Folk,5
dropkick murphys,caps and bottles,Punk Rock; Folk,3
dropkick murphys,caught in a jar,Punk Rock; Folk,4
dropkick murphys,city by the sea,Punk Rock; Folk,1
dropkick murphys,curse of a fallen soul,Punk Rock; Folk,6
dropkick murphys,denial,Punk Rock; Folk,4
dropkick murphys,do or die,Punk Rock; Folk,3
dropkick murphys,end of the night,Punk Rock; Folk,5
dropkick murphys,fairmount hill,Punk Rock; Folk,1
dropkick murphys,famous for nothing,Punk Rock; Folk,1
dropkick murphys,far away coast,Punk Rock; Folk,4
dropkick murphys,fightstarter karaoke,Punk Rock; Folk,4
dropkick murphys,first class loser,Punk Rock; Folk,1
dropkick murphys,for boston,Punk Rock; Folk,4
dropkick murphys,forever,Punk Rock; Folk,4
dropkick murphys,fortunate son,Punk Rock; Folk,0
my morning jacket,off the record,Indie; Folk; Rock,5
my morning jacket,aluminum park,Indie; Folk; Rock,3
my morning jacket,anytime,Indie; Folk; Rock,3
my morning jacket,at dawn,Indie; Folk; Rock,3
my morning jacket,bermuda highway,Indie; Folk; Rock,3
my morning jacket,big decisions,Indie; Folk; Rock,4
my morning jacket,circuital,Indie; Folk; Rock,4
my morning jacket,climbing the ladder,Indie; Folk; Rock,3
my morning jacket,cobra,Indie; Folk; Rock,6
my morning jacket,come closer,Indie; Folk; Rock,4
my morning jacket,complex,Indie; Folk; Rock,4
my morning jacket,compound fracture,Indie; Folk; Rock,1
my morning jacket,dancefloors,Indie; Folk; Rock,4
my morning jacket,death is my sleezy pay,Indie; Folk; Rock,3
my morning jacket,death is the easy way,Indie; Folk; Rock,3
my morning jacket,dondante,Indie; Folk; Rock,4
my morning jacket,easy morning rebel,Indie; Folk; Rock,3
my morning jacket,el caporal,Indie; Folk; Rock,3
my morning jacket,evelyn is not real,Indie; Folk; Rock,4
my morning jacket,evil urges,Indie; Folk; Rock,1
my morning jacket,feel you,Indie; Folk; Rock,0
my morning jacket,first light,Indie; Folk; Rock,4
my morning jacket,get the point,Indie; Folk; Rock,1
my morning jacket,gideon,Indie; Folk; Rock,4
my morning jacket,golden,Indie; Folk; Rock,4
my morning jacket,highly suspicious,Indie; Folk; Rock,4
my morning jacket,holdin on to black metal,Indie; Folk; Rock,6
my morning jacket,honest man,Indie; Folk; Rock,3
my morning jacket,hopefully,Indie; Folk; Rock,3
my morning jacket,how do you know,Indie; Folk; Rock,4
skillet,monster,Rock Alternativo; Rock; Hard Rock,1
skillet,awake and alive,Rock Alternativo; Rock; Hard Rock,1
skillet,lucy,Rock Alternativo; Rock; Hard Rock,6
skillet,feel invincible,Rock Alternativo; Rock; Hard Rock,5
skillet,you are my hope,Rock Alternativo; Rock; Hard Rock,4
skillet,the resistance,Rock Alternativo; Rock; Hard Rock,5
skillet,never surrender,Rock Alternativo; Rock; Hard Rock,1
skillet,rebirthing,Rock Alternativo; Rock; Hard Rock,5
skillet,legendary,Rock Alternativo; Rock; Hard Rock,5
skillet,comatose,Rock Alternativo; Rock; Hard Rock,5
skillet,looking for angels,Rock Alternativo; Rock; Hard Rock,5
skillet,rise,Rock Alternativo; Rock; Hard Rock,1
skillet,hero,Rock Alternativo; Rock; Hard Rock,6
skillet,beyond incredible,Rock Alternativo; Rock; Hard Rock,2
skillet,forgiven,Rock Alternativo; Rock; Hard Rock,2
skillet,dominion,Rock Alternativo; Rock; Hard Rock,5
skillet,victorious,Rock Alternativo; Rock; Hard Rock,1
skillet,burn it down,Rock Alternativo; Rock; Hard Rock,6
skillet,not gonna die,Rock Alternativo; Rock; Hard Rock,6
skillet,famous,Rock Alternativo; Rock; Hard Rock,1
skillet,undefeated,Rock Alternativo; Rock; Hard Rock,6
skillet,forever or the end,Rock Alternativo; Rock; Hard Rock,5
skillet,destiny,Rock Alternativo; Rock; Hard Rock,1
skillet,standing in the storm,Rock Alternativo; Rock; Hard Rock,1
skillet,a little more,Rock Alternativo; Rock; Hard Rock,2
skillet,alien youth,Rock Alternativo; Rock; Hard Rock,3
skillet,american noise,Rock Alternativo; Rock; Hard Rock,1
skillet,anchor,Rock Alternativo; Rock; Hard Rock,5
skillet,back from the dead,Rock Alternativo; Rock; Hard Rock,2
skillet,back to life,Rock Alternativo; Rock; Hard Rock,1
demon hunter,i am a stone,Heavy Metal; Gospel/Religioso; Rock,5
demon hunter,i will fail you,Heavy Metal; Gospel/Religioso; Rock,5
demon hunter,dead flowers,Heavy Metal; Gospel/Religioso; Rock,6
demon hunter,loneliness,Heavy Metal; Gospel/Religioso; Rock,3
demon hunter,death,Heavy Metal; Gospel/Religioso; Rock,3
demon hunter,fear is not my guide,Heavy Metal; Gospel/Religioso; Rock,5
demon hunter,deteriorate,Heavy Metal; Gospel/Religioso; Rock,2
demon hunter,the last one alive,Heavy Metal; Gospel/Religioso; Rock,4
demon hunter,the wind,Heavy Metal; Gospel/Religioso; Rock,3
demon hunter,carry me down,Heavy Metal; Gospel/Religioso; Rock,1
demon hunter,recuse myself,Heavy Metal; Gospel/Religioso; Rock,3
demon hunter,in time,Heavy Metal; Gospel/Religioso; Rock,3
demon hunter,cold blood,Heavy Metal; Gospel/Religioso; Rock,5
demon hunter,my destiny,Heavy Metal; Gospel/Religioso; Rock,4
demon hunter,one thousand apologies,Heavy Metal; Gospel/Religioso; Rock,3
demon hunter,sixteen,Heavy Metal; Gospel/Religioso; Rock,3
demon hunter,artificial light,Heavy Metal; Gospel/Religioso; Rock,3
demon hunter,two ways,Heavy Metal; Gospel/Religioso; Rock,6
demon hunter,the gauntlet,Heavy Metal; Gospel/Religioso; Rock,3
demon hunter,cross to bear,Heavy Metal; Gospel/Religioso; Rock,4
demon hunter,a broken upper hand,Heavy Metal; Gospel/Religioso; Rock,1
demon hunter,a thread of light,Heavy Metal; Gospel/Religioso; Rock,3
demon hunter,as we wept,Heavy Metal; Gospel/Religioso; Rock,5
demon hunter,beauty through the eyes of a predator,Heavy Metal; Gospel/Religioso; Rock,6
demon hunter,beheaded,Heavy Metal; Gospel/Religioso; Rock,1
demon hunter,bet my life,Heavy Metal; Gospel/Religioso; Rock,3
demon hunter,beyond me,Heavy Metal; Gospel/Religioso; Rock,4
demon hunter,blood in the tears,Heavy Metal; Gospel/Religioso; Rock,4
demon hunter,coffin builder,Heavy Metal; Gospel/Religioso; Rock,5
demon hunter,cold winter sun,Heavy Metal; Gospel/Religioso; Rock,5
the cure,just like heaven,Gótico; Pós-Punk; Rock,0
the cure,lovesong,Gótico; Pós-Punk; Rock,3
the cure,in between days,Gótico; Pós-Punk; Rock,4
the cure,close to me,Gótico; Pós-Punk; Rock,4
the cure,a forest,Gótico; Pós-Punk; Rock,3
the cure,lullaby,Gótico; Pós-Punk; Rock,3
the cure,pictures of you,Gótico; Pós-Punk; Rock,2
the cure,the lovecats,Gótico; Pós-Punk; Rock,2
the cure,purple haze,Gótico; Pós-Punk; Rock,4
the cure,a night like this,Gótico; Pós-Punk; Rock,2
the cure,underneath the stars,Gótico; Pós-Punk; Rock,3
the cure,2 late,Gótico; Pós-Punk; Rock,4
the cure,39,Gótico; Pós-Punk; Rock,6
the cure,a chain of flowers,Gótico; Pós-Punk; Rock,4
the cure,a foolish arrangement,Gótico; Pós-Punk; Rock,3
the cure,a japanese dream,Gótico; Pós-Punk; Rock,2
the cure,a man inside my mouth,Gótico; Pós-Punk; Rock,2
the cure,a pink dream,Gótico; Pós-Punk; Rock,6
the cure,a strange day,Gótico; Pós-Punk; Rock,4
the cure,adonais,Gótico; Pós-Punk; Rock,5
the cure,anniversary,Gótico; Pós-Punk; Rock,4
the cure,at night,Gótico; Pós-Punk; Rock,4
the cure,babble,Gótico; Pós-Punk; Rock,4
the cure,bananafishbones,Gótico; Pós-Punk; Rock,3
the cure,before three,Gótico; Pós-Punk; Rock,6
the cure,bloodflowers,Gótico; Pós-Punk; Rock,1
the cure,breathe,Gótico; Pós-Punk; Rock,4
the cure,burn,Gótico; Pós-Punk; Rock,5
the cure,coming up,Gótico; Pós-Punk; Rock,5
the cure,cut here,Gótico; Pós-Punk; Rock,2
marilyn manson,the last day on earth,Industrial; Rock; Heavy Metal,4
marilyn manson,the beautiful people,Industrial; Rock; Heavy Metal,1
marilyn manson,tainted love,Industrial; Rock; Heavy Metal,1
marilyn manson,mobscene,Industrial; Rock; Heavy Metal,5
marilyn manson,this is the new shit,Industrial; Rock; Heavy Metal,1
marilyn manson,the nobodies,Industrial; Rock; Heavy Metal,5
marilyn manson,we are chaos,Industrial; Rock; Heavy Metal,5
marilyn manson,godeatgod,Industrial; Rock; Heavy Metal,4
marilyn manson,personal jesus,Industrial; Rock; Heavy Metal,4
marilyn manson,cyclops,Industrial; Rock; Heavy Metal,4
marilyn manson,wow,Industrial; Rock; Heavy Metal,2
marilyn manson,the golden age of grotesque,Industrial; Rock; Heavy Metal,1
marilyn manson,coma black,Industrial; Rock; Heavy Metal,5
marilyn manson,cake and sodomy,Industrial; Rock; Heavy Metal,0
marilyn manson,15,Industrial; Rock; Heavy Metal,5
marilyn manson,1996,Industrial; Rock; Heavy Metal,5
marilyn manson,a place in the dirt,Industrial; Rock; Heavy Metal,3
marilyn manson,angel with the scabbed wings,Industrial; Rock; Heavy Metal,5
marilyn manson,antichrist superstar,Industrial; Rock; Heavy Metal,3
marilyn manson,better of two evils,Industrial; Rock; Heavy Metal,5
marilyn manson,birds of hell awaiting,Industrial; Rock; Heavy Metal,3
marilyn manson,blank and white,Industrial; Rock; Heavy Metal,2
marilyn manson,blood honey,Industrial; Rock; Heavy Metal,6
marilyn manson,born again,Industrial; Rock; Heavy Metal,3
marilyn manson,breaking the same old ground,Industrial; Rock; Heavy Metal,3
marilyn manson,broken needle,Industrial; Rock; Heavy Metal,5
marilyn manson,burning flag,Industrial; Rock; Heavy Metal,5
marilyn manson,children of cain,Industrial; Rock; Heavy Metal,1
marilyn manson,coma white,Industrial; Rock; Heavy Metal,1
marilyn manson,cry little sister,Industrial; Rock; Heavy Metal,6
nightwish,nemo,Heavy Metal; Rock; Gótico,5
nightwish,ghost love score,Heavy Metal; Rock; Gótico,5
nightwish,ever dream,Heavy Metal; Rock; Gótico,5
nightwish,the phantom of the opera,Heavy Metal; Rock; Gótico,4
nightwish,storytime,Heavy Metal; Rock; Gótico,6
nightwish,élan,Heavy Metal; Rock; Gótico,1
nightwish,beauty of the beast,Heavy Metal; Rock; Gótico,5
nightwish,the greatest show on earth,Heavy Metal; Rock; Gótico,6
nightwish,walking in the air,Heavy Metal; Rock; Gótico,3
nightwish,amaranth,Heavy Metal; Rock; Gótico,4
nightwish,dark chest of wonders,Heavy Metal; Rock; Gótico,5
nightwish,while your lips are still red,Heavy Metal; Rock; Gótico,3
nightwish,the islander,Heavy Metal; Rock; Gótico,1
nightwish,sleeping sun,Heavy Metal; Rock; Gótico,3
nightwish,wish i had an angel,Heavy Metal; Rock; Gótico,5
nightwish,noise,Heavy Metal; Rock; Gótico,1
nightwish,bless the child,Heavy Metal; Rock; Gótico,1
nightwish,planet hell,Heavy Metal; Rock; Gótico,0
nightwish,the kinslayer,Heavy Metal; Rock; Gótico,2
nightwish,nightquest,Heavy Metal; Rock; Gótico,5
nightwish,bye bye beautiful,Heavy Metal; Rock; Gótico,5
nightwish,the poet and the pendulum,Heavy Metal; Rock; Gótico,2
nightwish,10th man down,Heavy Metal; Rock; Gótico,1
nightwish,7 days to the wolves,Heavy Metal; Rock; Gótico,2
nightwish,alpenglow,Heavy Metal; Rock; Gótico,5
nightwish,angels fall first,Heavy Metal; Rock; Gótico,3
nightwish,away,Heavy Metal; Rock; Gótico,2
nightwish,bare grace misery,Heavy Metal; Rock; Gótico,3
nightwish,cadence of her last breath,Heavy Metal; Rock; Gótico,4
nightwish,come cover me,Heavy Metal; Rock; Gótico,3
within temptation,supernova,Rock; Gótico; Heavy Metal,5
within temptation,summertime sadness,Rock; Gótico; Heavy Metal,5
within temptation,faster,Rock; Gótico; Heavy Metal,3
within temptation,mad world,Rock; Gótico; Heavy Metal,1
within temptation,somewhere,Rock; Gótico; Heavy Metal,3
within temptation,angels,Rock; Gótico; Heavy Metal,6
within temptation,mercy mirror,Rock; Gótico; Heavy Metal,6
within temptation,ice queen,Rock; Gótico; Heavy Metal,4
within temptation,all i need,Rock; Gótico; Heavy Metal,5
within temptation,memories,Rock; Gótico; Heavy Metal,3
within temptation,entertain you,Rock; Gótico; Heavy Metal,1
within temptation,frozen,Rock; Gótico; Heavy Metal,5
within temptation,forsaken,Rock; Gótico; Heavy Metal,2
within temptation,what have you done,Rock; Gótico; Heavy Metal,1
within temptation,stand my ground,Rock; Gótico; Heavy Metal,5
within temptation,a dangerous mind,Rock; Gótico; Heavy Metal,3
within temptation,in vain,Rock; Gótico; Heavy Metal,2
within temptation,titanium,Rock; Gótico; Heavy Metal,5
within temptation,bittersweet,Rock; Gótico; Heavy Metal,3
within temptation,another day,Rock; Gótico; Heavy Metal,4
within temptation,apologize,Rock; Gótico; Heavy Metal,3
within temptation,aquarius,Rock; Gótico; Heavy Metal,3
within temptation,behind blue eyes,Rock; Gótico; Heavy Metal,6
within temptation,blue eyes,Rock; Gótico; Heavy Metal,6
within temptation,caged,Rock; Gótico; Heavy Metal,3
within temptation,candles,Rock; Gótico; Heavy Metal,3
within temptation,covered by roses,Rock; Gótico; Heavy Metal,1
within temptation,crazy,Rock; Gótico; Heavy Metal,1
within temptation,dark wings,Rock; Gótico; Heavy Metal,4
within temptation,deceiver of fools,Rock; Gótico; Heavy Metal,5
cradle of filth,nymphetamine fix,Heavy Metal; Gótico,1
cradle of filth,dirge inferno,Heavy Metal; Gótico,5
cradle of filth,her ghost in the fog,Heavy Metal; Gótico,5
cradle of filth,amor e morte,Heavy Metal; Gótico,5
cradle of filth,carrion,Heavy Metal; Gótico,2
cradle of filth,filthy little secret,Heavy Metal; Gótico,1
cradle of filth,from the cradle to enslave,Heavy Metal; Gótico,1
cradle of filth,hammer of the witches,Heavy Metal; Gótico,1
cradle of filth,thank god for the suffering,Heavy Metal; Gótico,5
cradle of filth,the death of love,Heavy Metal; Gótico,2
cradle of filth,blackest magick in practice,Heavy Metal; Gótico,5
cradle of filth,the principle of evil made flesh,Heavy Metal; Gótico,1
cradle of filth,gilded cunt,Heavy Metal; Gótico,2
cradle of filth,malice through the looking glass,Heavy Metal; Gótico,3
cradle of filth,tonight in flames,Heavy Metal; Gótico,0
cradle of filth,better to reign in hell,Heavy Metal; Gótico,2
cradle of filth,a bruise upon the silent moon,Heavy Metal; Gótico,4
cradle of filth,absinthe with faust,Heavy Metal; Gótico,5
cradle of filth,all hope in eclipse,Heavy Metal; Gótico,1
cradle of filth,an enemy led the tempest,Heavy Metal; Gótico,1
cradle of filth,as deep as any burial,Heavy Metal; Gótico,4
cradle of filth,balsamic and anathema,Heavy Metal; Gótico,5
cradle of filth,bathory aria,Heavy Metal; Gótico,5
cradle of filth,beauty slept in sodom,Heavy Metal; Gótico,6
cradle of filth,beneath the howling stars,Heavy Metal; Gótico,2
cradle of filth,black smoke curling from the lips of war,Heavy Metal; Gótico,5
cradle of filth,born in a burial gown,Heavy Metal; Gótico,1
cradle of filth,cemetery and sundown,Heavy Metal; Gótico,6
cradle of filth,coffin fodder,Heavy Metal; Gótico,5
cradle of filth,courting baphomet,Heavy Metal; Gótico,2
lacuna coil,trip the darkness,Heavy Metal; Gótico; Rock,5
lacuna coil,losing my religion,Heavy Metal; Gótico; Rock,3
lacuna coil,enjoy the silence,Heavy Metal; Gótico; Rock,4
lacuna coil,end of time,Heavy Metal; Gótico; Rock,1
lacuna coil,the house of shame,Heavy Metal; Gótico; Rock,6
lacuna coil,broken things,Heavy Metal; Gótico; Rock,5
lacuna coil,layers of time,Heavy Metal; Gótico; Rock,5
lacuna coil,delirium,Heavy Metal; Gótico; Rock,4
lacuna coil,entwined,Heavy Metal; Gótico; Rock,3
lacuna coil,swamped,Heavy Metal; Gótico; Rock,3
lacuna coil,spellbound,Heavy Metal; Gótico; Rock,4
lacuna coil,my demons,Heavy Metal; Gótico; Rock,1
lacuna coil,kill the light,Heavy Metal; Gótico; Rock,1
lacuna coil,intoxicated,Heavy Metal; Gótico; Rock,6
lacuna coil,a current obsession,Heavy Metal; Gótico; Rock,3
lacuna coil,aeon,Heavy Metal; Gótico; Rock,4
lacuna coil,against you,Heavy Metal; Gótico; Rock,4
lacuna coil,angels punishment,Heavy Metal; Gótico; Rock,4
lacuna coil,apocalypse,Heavy Metal; Gótico; Rock,3
lacuna coil,black anima,Heavy Metal; Gótico; Rock,3
lacuna coil,black dried up heart,Heavy Metal; Gótico; Rock,1
lacuna coil,black feathers,Heavy Metal; Gótico; Rock,5
lacuna coil,breakdown,Heavy Metal; Gótico; Rock,4
lacuna coil,claustrophobia,Heavy Metal; Gótico; Rock,6
lacuna coil,closer,Heavy Metal; Gótico; Rock,5
